venta_id,pedido_id,fecha_id,fecha_entrega,cliente_id,empleado_id,producto_id,cantidad,precio_unitario,coste_unitario,importe,coste_total,beneficio,estado_pedido,dias_entrega,fecha,mes
71297,123077,20231025,2023-10-27,1350,14,1,9,2.27,1.15,20.43,10.35,10.08,Entregado,2.0,2023-10-25,10
71298,123078,20211221,2021-12-24,129,10,22,11,5.89,2.57,64.79,28.27,36.52,Incidencia,3.0,2021-12-21,12
71299,123078,20211221,2021-12-24,129,10,23,14,5.17,2.71,72.38,37.94,34.44,Incidencia,3.0,2021-12-21,12
71300,123078,20211221,2021-12-24,129,10,11,16,3.07,1.49,49.12,23.84,25.28,Incidencia,3.0,2021-12-21,12
71301,123079,20230426,2023-04-29,1371,14,11,14,3.07,1.49,42.98,20.86,22.12,Entregado,3.0,2023-04-26,4
71302,123079,20230426,2023-04-29,1371,14,23,19,5.17,2.71,98.23,51.49,46.74,Entregado,3.0,2023-04-26,4
71303,123079,20230426,2023-04-29,1371,14,25,11,3.77,2.3,41.47,25.3,16.17,Entregado,3.0,2023-04-26,4
71304,123080,20241127,2024-11-30,1649,14,13,45,1.69,0.7,76.05,31.5,44.55,Entregado,3.0,2024-11-27,11
71305,123080,20241127,2024-11-30,1649,14,3,26,2.51,0.94,65.26,24.44,40.82,Entregado,3.0,2024-11-27,11
71306,123081,20240425,2024-04-26,1052,13,21,5,3.52,1.44,17.6,7.2,10.4,Entregado,1.0,2024-04-25,4
71307,123081,20240425,2024-04-26,1052,13,5,6,2.19,0.79,13.14,4.74,8.4,Entregado,1.0,2024-04-25,4
71308,123081,20240425,2024-04-26,1052,13,20,6,2.98,1.26,17.88,7.56,10.32,Entregado,1.0,2024-04-25,4
71309,123082,20210325,2021-03-27,613,8,7,6,4.06,2.33,24.36,13.98,10.38,Entregado,2.0,2021-03-25,3
71310,123082,20210325,2021-03-27,613,8,24,4,3.67,2.07,14.68,8.28,6.4,Entregado,2.0,2021-03-25,3
71311,123082,20210325,2021-03-27,613,8,25,20,3.77,2.3,75.4,46.0,29.4,Entregado,2.0,2021-03-25,3
71312,123082,20210325,2021-03-27,613,8,18,19,3.38,1.58,64.22,30.02,34.2,Entregado,2.0,2021-03-25,3
71313,123083,20220823,2022-08-25,1625,9,1,12,2.27,1.15,27.24,13.8,13.44,Entregado,2.0,2022-08-23,8
71314,123084,20230818,2023-08-19,1083,9,26,12,1.47,0.56,17.64,6.72,10.92,Entregado,1.0,2023-08-18,8
71315,123085,20250808,2025-08-09,586,13,17,8,2.85,1.2,22.8,9.6,13.2,Entregado,1.0,2025-08-08,8
71316,123086,20230901,2023-09-04,852,9,23,9,5.17,2.71,46.53,24.39,22.14,Entregado,3.0,2023-09-01,9
71317,123086,20230901,2023-09-04,852,9,3,4,2.51,0.94,10.04,3.76,6.28,Entregado,3.0,2023-09-01,9
71318,123086,20230901,2023-09-04,852,9,18,5,3.38,1.58,16.9,7.9,9.0,Entregado,3.0,2023-09-01,9
71319,123087,20221125,2022-11-26,1065,14,22,5,5.89,2.57,29.45,12.85,16.6,Entregado,1.0,2022-11-25,11
71320,123087,20221125,2022-11-26,1065,14,8,12,4.1,2.41,49.2,28.92,20.28,Entregado,1.0,2022-11-25,11
71321,123088,20240709,2024-07-12,1929,16,9,11,4.51,1.63,49.61,17.93,31.68,Entregado,3.0,2024-07-09,7
71322,123088,20240709,2024-07-12,1929,16,11,9,3.07,1.49,27.63,13.41,14.22,Entregado,3.0,2024-07-09,7
71323,123088,20240709,2024-07-12,1929,16,21,3,3.52,1.44,10.56,4.32,6.24,Entregado,3.0,2024-07-09,7
71324,123088,20240709,2024-07-12,1929,16,23,5,5.17,2.71,25.85,13.55,12.3,Entregado,3.0,2024-07-09,7
71325,123088,20240709,2024-07-12,1929,16,12,12,2.54,1.32,30.48,15.84,14.64,Entregado,3.0,2024-07-09,7
71326,123088,20240709,2024-07-12,1929,16,18,3,3.38,1.58,10.14,4.74,5.4,Entregado,3.0,2024-07-09,7
71327,123089,20230920,2023-09-22,1519,10,15,45,4.1,1.66,184.5,74.7,109.8,Entregado,2.0,2023-09-20,9
71328,123089,20230920,2023-09-22,1519,10,4,44,2.04,1.15,89.76,50.6,39.16,Entregado,2.0,2023-09-20,9
71329,123089,20230920,2023-09-22,1519,10,25,41,3.77,2.3,154.57,94.3,60.27,Entregado,2.0,2023-09-20,9
71330,123089,20230920,2023-09-22,1519,10,23,47,5.17,2.71,242.99,127.37,115.62,Entregado,2.0,2023-09-20,9
71331,123090,20210120,2021-01-21,150,14,9,5,4.51,1.63,22.55,8.15,14.4,Entregado,1.0,2021-01-20,1
71332,123091,20250520,2025-05-22,599,8,25,8,3.77,2.3,30.16,18.4,11.76,Entregado,2.0,2025-05-20,5
71333,123091,20250520,2025-05-22,599,8,7,6,4.06,2.33,24.36,13.98,10.38,Entregado,2.0,2025-05-20,5
71334,123092,20211203,2021-12-05,1868,16,20,7,2.98,1.26,20.86,8.82,12.04,Entregado,2.0,2021-12-03,12
71335,123092,20211203,2021-12-05,1868,16,25,2,3.77,2.3,7.54,4.6,2.94,Entregado,2.0,2021-12-03,12
71336,123092,20211203,2021-12-05,1868,16,2,6,1.88,0.92,11.28,5.52,5.76,Entregado,2.0,2021-12-03,12
71337,123093,20251218,2025-12-20,1193,8,18,31,3.38,1.58,104.78,48.98,55.8,Entregado,2.0,2025-12-18,12
71338,123093,20251218,2025-12-20,1193,8,9,15,4.51,1.63,67.65,24.45,43.2,Entregado,2.0,2025-12-18,12
71339,123093,20251218,2025-12-20,1193,8,25,42,3.77,2.3,158.34,96.6,61.74,Entregado,2.0,2025-12-18,12
71340,123094,20240111,2024-01-14,1644,10,18,9,3.38,1.58,30.42,14.22,16.2,Entregado,3.0,2024-01-11,1
71341,123094,20240111,2024-01-14,1644,10,10,7,2.73,1.51,19.11,10.57,8.54,Entregado,3.0,2024-01-11,1
71342,123095,20250418,2025-04-20,317,10,19,5,2.13,1.26,10.65,6.3,4.35,Entregado,2.0,2025-04-18,4
71343,123096,20250103,2025-01-05,898,8,6,2,5.2,2.27,10.4,4.54,5.86,Entregado,2.0,2025-01-03,1
71344,123096,20250103,2025-01-05,898,8,8,9,4.1,2.41,36.9,21.69,15.21,Entregado,2.0,2025-01-03,1
71345,123096,20250103,2025-01-05,898,8,21,5,3.52,1.44,17.6,7.2,10.4,Entregado,2.0,2025-01-03,1
71346,123096,20250103,2025-01-05,898,8,9,8,4.51,1.63,36.08,13.04,23.04,Entregado,2.0,2025-01-03,1
71347,123097,20230314,2023-03-16,1529,10,18,13,3.38,1.58,43.94,20.54,23.4,Entregado,2.0,2023-03-14,3
71348,123097,20230314,2023-03-16,1529,10,2,7,1.88,0.92,13.16,6.44,6.72,Entregado,2.0,2023-03-14,3
71349,123097,20230314,2023-03-16,1529,10,22,20,5.89,2.57,117.8,51.4,66.4,Entregado,2.0,2023-03-14,3
71350,123097,20230314,2023-03-16,1529,10,13,11,1.69,0.7,18.59,7.7,10.89,Entregado,2.0,2023-03-14,3
71351,123098,20221103,2022-11-06,668,14,8,9,4.1,2.41,36.9,21.69,15.21,Entregado,3.0,2022-11-03,11
71352,123098,20221103,2022-11-06,668,14,16,10,2.1,0.81,21.0,8.1,12.9,Entregado,3.0,2022-11-03,11
71353,123098,20221103,2022-11-06,668,14,21,5,3.52,1.44,17.6,7.2,10.4,Entregado,3.0,2022-11-03,11
71354,123099,20231006,2023-10-09,1629,12,2,16,1.88,0.92,30.08,14.72,15.36,Entregado,3.0,2023-10-06,10
71355,123099,20231006,2023-10-09,1629,12,5,10,2.19,0.79,21.9,7.9,14.0,Entregado,3.0,2023-10-06,10
71356,123099,20231006,2023-10-09,1629,12,7,11,4.06,2.33,44.66,25.63,19.03,Entregado,3.0,2023-10-06,10
71357,123100,20221110,2022-11-11,1598,10,23,9,5.17,2.71,46.53,24.39,22.14,Entregado,1.0,2022-11-10,11
71358,123100,20221110,2022-11-11,1598,10,20,12,2.98,1.26,35.76,15.12,20.64,Entregado,1.0,2022-11-10,11
71359,123100,20221110,2022-11-11,1598,10,14,14,2.97,1.79,41.58,25.06,16.52,Entregado,1.0,2022-11-10,11
71360,123100,20221110,2022-11-11,1598,10,2,18,1.88,0.92,33.84,16.56,17.28,Entregado,1.0,2022-11-10,11
71361,123100,20221110,2022-11-11,1598,10,21,10,3.52,1.44,35.2,14.4,20.8,Entregado,1.0,2022-11-10,11
71362,123100,20221110,2022-11-11,1598,10,16,8,2.1,0.81,16.8,6.48,10.32,Entregado,1.0,2022-11-10,11
71363,123101,20230606,2023-06-07,410,9,24,2,3.67,2.07,7.34,4.14,3.2,Entregado,1.0,2023-06-06,6
71364,123101,20230606,2023-06-07,410,9,13,10,1.69,0.7,16.9,7.0,9.9,Entregado,1.0,2023-06-06,6
71365,123101,20230606,2023-06-07,410,9,28,10,1.22,0.68,12.2,6.8,5.4,Entregado,1.0,2023-06-06,6
71366,123101,20230606,2023-06-07,410,9,8,7,4.1,2.41,28.7,16.87,11.83,Entregado,1.0,2023-06-06,6
71367,123102,20240701,2024-07-03,147,8,3,20,2.51,0.94,50.2,18.8,31.4,Entregado,2.0,2024-07-01,7
71368,123102,20240701,2024-07-03,147,8,28,18,1.22,0.68,21.96,12.24,9.72,Entregado,2.0,2024-07-01,7
71369,123102,20240701,2024-07-03,147,8,18,13,3.38,1.58,43.94,20.54,23.4,Entregado,2.0,2024-07-01,7
71370,123103,20250326,2025-03-29,1568,9,28,7,1.22,0.68,8.54,4.76,3.78,Entregado,3.0,2025-03-26,3
71371,123103,20250326,2025-03-29,1568,9,19,4,2.13,1.26,8.52,5.04,3.48,Entregado,3.0,2025-03-26,3
71372,123103,20250326,2025-03-29,1568,9,3,9,2.51,0.94,22.59,8.46,14.13,Entregado,3.0,2025-03-26,3
71373,123103,20250326,2025-03-29,1568,9,22,9,5.89,2.57,53.01,23.13,29.88,Entregado,3.0,2025-03-26,3
71374,123103,20250326,2025-03-29,1568,9,12,8,2.54,1.32,20.32,10.56,9.76,Entregado,3.0,2025-03-26,3
71375,123104,20220622,2022-06-23,824,15,2,8,1.88,0.92,15.04,7.36,7.68,Entregado,1.0,2022-06-22,6
71376,123104,20220622,2022-06-23,824,15,23,10,5.17,2.71,51.7,27.1,24.6,Entregado,1.0,2022-06-22,6
71377,123104,20220622,2022-06-23,824,15,22,3,5.89,2.57,17.67,7.71,9.96,Entregado,1.0,2022-06-22,6
71378,123104,20220622,2022-06-23,824,15,17,3,2.85,1.2,8.55,3.6,4.95,Entregado,1.0,2022-06-22,6
71379,123104,20220622,2022-06-23,824,15,20,8,2.98,1.26,23.84,10.08,13.76,Entregado,1.0,2022-06-22,6
71380,123104,20220622,2022-06-23,824,15,24,10,3.67,2.07,36.7,20.7,16.0,Entregado,1.0,2022-06-22,6
71381,123105,20250818,2025-08-21,1235,15,23,3,5.17,2.71,15.51,8.13,7.38,Entregado,3.0,2025-08-18,8
71382,123105,20250818,2025-08-21,1235,15,7,4,4.06,2.33,16.24,9.32,6.92,Entregado,3.0,2025-08-18,8
71383,123106,20241011,2024-10-14,1682,11,12,5,2.54,1.32,12.7,6.6,6.1,Entregado,3.0,2024-10-11,10
71384,123106,20241011,2024-10-14,1682,11,8,13,4.1,2.41,53.3,31.33,21.97,Entregado,3.0,2024-10-11,10
71385,123107,20220524,2022-05-27,1313,8,26,45,1.47,0.56,66.15,25.2,40.95,Entregado,3.0,2022-05-24,5
71386,123107,20220524,2022-05-27,1313,8,8,37,4.1,2.41,151.7,89.17,62.53,Entregado,3.0,2022-05-24,5
71387,123107,20220524,2022-05-27,1313,8,14,46,2.97,1.79,136.62,82.34,54.28,Entregado,3.0,2022-05-24,5
71388,123107,20220524,2022-05-27,1313,8,19,19,2.13,1.26,40.47,23.94,16.53,Entregado,3.0,2022-05-24,5
71389,123107,20220524,2022-05-27,1313,8,21,40,3.52,1.44,140.8,57.6,83.2,Entregado,3.0,2022-05-24,5
71390,123107,20220524,2022-05-27,1313,8,10,11,2.73,1.51,30.03,16.61,13.42,Entregado,3.0,2022-05-24,5
71391,123108,20211028,2021-10-29,1414,15,13,7,1.69,0.7,11.83,4.9,6.93,Entregado,1.0,2021-10-28,10
71392,123108,20211028,2021-10-29,1414,15,2,9,1.88,0.92,16.92,8.28,8.64,Entregado,1.0,2021-10-28,10
71393,123109,20221125,2022-11-28,140,8,5,7,2.19,0.79,15.33,5.53,9.8,Entregado,3.0,2022-11-25,11
71394,123109,20221125,2022-11-28,140,8,21,13,3.52,1.44,45.76,18.72,27.04,Entregado,3.0,2022-11-25,11
71395,123109,20221125,2022-11-28,140,8,24,14,3.67,2.07,51.38,28.98,22.4,Entregado,3.0,2022-11-25,11
71396,123109,20221125,2022-11-28,140,8,4,17,2.04,1.15,34.68,19.55,15.13,Entregado,3.0,2022-11-25,11
71397,123109,20221125,2022-11-28,140,8,8,6,4.1,2.41,24.6,14.46,10.14,Entregado,3.0,2022-11-25,11
71398,123110,20240326,2024-03-29,1215,9,21,12,3.52,1.44,42.24,17.28,24.96,Entregado,3.0,2024-03-26,3
71399,123110,20240326,2024-03-29,1215,9,1,8,2.27,1.15,18.16,9.2,8.96,Entregado,3.0,2024-03-26,3
71400,123111,20230905,2023-09-08,1457,10,23,7,5.17,2.71,36.19,18.97,17.22,Entregado,3.0,2023-09-05,9
71401,123111,20230905,2023-09-08,1457,10,28,5,1.22,0.68,6.1,3.4,2.7,Entregado,3.0,2023-09-05,9
71402,123111,20230905,2023-09-08,1457,10,13,3,1.69,0.7,5.07,2.1,2.97,Entregado,3.0,2023-09-05,9
71403,123111,20230905,2023-09-08,1457,10,25,4,3.77,2.3,15.08,9.2,5.88,Entregado,3.0,2023-09-05,9
71404,123111,20230905,2023-09-08,1457,10,18,5,3.38,1.58,16.9,7.9,9.0,Entregado,3.0,2023-09-05,9
71405,123112,20231124,2023-11-27,1423,9,3,6,2.51,0.94,15.06,5.64,9.42,Entregado,3.0,2023-11-24,11
71406,123112,20231124,2023-11-27,1423,9,26,2,1.47,0.56,2.94,1.12,1.82,Entregado,3.0,2023-11-24,11
71407,123112,20231124,2023-11-27,1423,9,14,2,2.97,1.79,5.94,3.58,2.36,Entregado,3.0,2023-11-24,11
71408,123112,20231124,2023-11-27,1423,9,1,10,2.27,1.15,22.7,11.5,11.2,Entregado,3.0,2023-11-24,11
71409,123112,20231124,2023-11-27,1423,9,19,9,2.13,1.26,19.17,11.34,7.83,Entregado,3.0,2023-11-24,11
71410,123113,20211026,2021-10-29,1994,12,3,14,2.51,0.94,35.14,13.16,21.98,Entregado,3.0,2021-10-26,10
71411,123113,20211026,2021-10-29,1994,12,25,19,3.77,2.3,71.63,43.7,27.93,Entregado,3.0,2021-10-26,10
71412,123113,20211026,2021-10-29,1994,12,22,19,5.89,2.57,111.91,48.83,63.08,Entregado,3.0,2021-10-26,10
71413,123114,20231212,2023-12-14,457,13,24,3,3.67,2.07,11.01,6.21,4.8,Entregado,2.0,2023-12-12,12
71414,123114,20231212,2023-12-14,457,13,27,4,2.28,0.94,9.12,3.76,5.36,Entregado,2.0,2023-12-12,12
71415,123114,20231212,2023-12-14,457,13,25,5,3.77,2.3,18.85,11.5,7.35,Entregado,2.0,2023-12-12,12
71416,123114,20231212,2023-12-14,457,13,22,4,5.89,2.57,23.56,10.28,13.28,Entregado,2.0,2023-12-12,12
71417,123115,20241023,2024-10-26,876,11,24,11,3.67,2.07,40.37,22.77,17.6,Entregado,3.0,2024-10-23,10
71418,123115,20241023,2024-10-26,876,11,14,2,2.97,1.79,5.94,3.58,2.36,Entregado,3.0,2024-10-23,10
71419,123115,20241023,2024-10-26,876,11,28,11,1.22,0.68,13.42,7.48,5.94,Entregado,3.0,2024-10-23,10
71420,123115,20241023,2024-10-26,876,11,22,8,5.89,2.57,47.12,20.56,26.56,Entregado,3.0,2024-10-23,10
71421,123116,20240822,2024-08-25,156,14,13,6,1.69,0.7,10.14,4.2,5.94,Entregado,3.0,2024-08-22,8
71422,123116,20240822,2024-08-25,156,14,26,6,1.47,0.56,8.82,3.36,5.46,Entregado,3.0,2024-08-22,8
71423,123116,20240822,2024-08-25,156,14,11,2,3.07,1.49,6.14,2.98,3.16,Entregado,3.0,2024-08-22,8
71424,123116,20240822,2024-08-25,156,14,22,7,5.89,2.57,41.23,17.99,23.24,Entregado,3.0,2024-08-22,8
71425,123117,20231122,2023-11-25,64,14,25,13,3.77,2.3,49.01,29.9,19.11,Entregado,3.0,2023-11-22,11
71426,123117,20231122,2023-11-25,64,14,8,14,4.1,2.41,57.4,33.74,23.66,Entregado,3.0,2023-11-22,11
71427,123118,20231020,2023-10-21,356,8,27,20,2.28,0.94,45.6,18.8,26.8,Entregado,1.0,2023-10-20,10
71428,123118,20231020,2023-10-21,356,8,25,10,3.77,2.3,37.7,23.0,14.7,Entregado,1.0,2023-10-20,10
71429,123118,20231020,2023-10-21,356,8,20,10,2.98,1.26,29.8,12.6,17.2,Entregado,1.0,2023-10-20,10
71430,123118,20231020,2023-10-21,356,8,4,20,2.04,1.15,40.8,23.0,17.8,Entregado,1.0,2023-10-20,10
71431,123118,20231020,2023-10-21,356,8,16,15,2.1,0.81,31.5,12.15,19.35,Entregado,1.0,2023-10-20,10
71432,123119,20240117,2024-01-20,640,11,21,33,3.52,1.44,116.16,47.52,68.64,Entregado,3.0,2024-01-17,1
71433,123119,20240117,2024-01-20,640,11,6,37,5.2,2.27,192.4,83.99,108.41,Entregado,3.0,2024-01-17,1
71434,123119,20240117,2024-01-20,640,11,10,10,2.73,1.51,27.3,15.1,12.2,Entregado,3.0,2024-01-17,1
71435,123120,20231220,2023-12-22,1687,9,7,11,4.06,2.33,44.66,25.63,19.03,Entregado,2.0,2023-12-20,12
71436,123120,20231220,2023-12-22,1687,9,22,6,5.89,2.57,35.34,15.42,19.92,Entregado,2.0,2023-12-20,12
71437,123120,20231220,2023-12-22,1687,9,24,10,3.67,2.07,36.7,20.7,16.0,Entregado,2.0,2023-12-20,12
71438,123120,20231220,2023-12-22,1687,9,1,5,2.27,1.15,11.35,5.75,5.6,Entregado,2.0,2023-12-20,12
71439,123121,20210929,2021-10-02,1587,16,15,11,4.1,1.66,45.1,18.26,26.84,Entregado,3.0,2021-09-29,9
71440,123121,20210929,2021-10-02,1587,16,21,12,3.52,1.44,42.24,17.28,24.96,Entregado,3.0,2021-09-29,9
71441,123121,20210929,2021-10-02,1587,16,4,7,2.04,1.15,14.28,8.05,6.23,Entregado,3.0,2021-09-29,9
71442,123121,20210929,2021-10-02,1587,16,28,4,1.22,0.68,4.88,2.72,2.16,Entregado,3.0,2021-09-29,9
71443,123121,20210929,2021-10-02,1587,16,9,6,4.51,1.63,27.06,9.78,17.28,Entregado,3.0,2021-09-29,9
71444,123121,20210929,2021-10-02,1587,16,18,11,3.38,1.58,37.18,17.38,19.8,Entregado,3.0,2021-09-29,9
71445,123122,20240731,2024-08-02,877,10,27,12,2.28,0.94,27.36,11.28,16.08,Entregado,2.0,2024-07-31,7
71446,123123,20251202,2025-12-05,848,11,22,20,5.89,2.57,117.8,51.4,66.4,Entregado,3.0,2025-12-02,12
71447,123123,20251202,2025-12-05,848,11,1,16,2.27,1.15,36.32,18.4,17.92,Entregado,3.0,2025-12-02,12
71448,123123,20251202,2025-12-05,848,11,23,7,5.17,2.71,36.19,18.97,17.22,Entregado,3.0,2025-12-02,12
71449,123123,20251202,2025-12-05,848,11,15,19,4.1,1.66,77.9,31.54,46.36,Entregado,3.0,2025-12-02,12
71450,123123,20251202,2025-12-05,848,11,11,13,3.07,1.49,39.91,19.37,20.54,Entregado,3.0,2025-12-02,12
71451,123123,20251202,2025-12-05,848,11,24,20,3.67,2.07,73.4,41.4,32.0,Entregado,3.0,2025-12-02,12
71452,123124,20240925,2024-09-26,401,9,19,10,2.13,1.26,21.3,12.6,8.7,Entregado,1.0,2024-09-25,9
71453,123124,20240925,2024-09-26,401,9,23,3,5.17,2.71,15.51,8.13,7.38,Entregado,1.0,2024-09-25,9
71454,123124,20240925,2024-09-26,401,9,18,5,3.38,1.58,16.9,7.9,9.0,Entregado,1.0,2024-09-25,9
71455,123124,20240925,2024-09-26,401,9,7,2,4.06,2.33,8.12,4.66,3.46,Entregado,1.0,2024-09-25,9
71456,123125,20250820,2025-08-23,510,12,17,3,2.85,1.2,8.55,3.6,4.95,Entregado,3.0,2025-08-20,8
71457,123126,20250221,,178,10,1,5,2.27,1.15,0.0,0.0,0.0,Cancelado,,2025-02-21,2
71458,123126,20250221,,178,10,9,12,4.51,1.63,0.0,0.0,0.0,Cancelado,,2025-02-21,2
71459,123127,20210107,2021-01-10,1561,10,10,10,2.73,1.51,27.3,15.1,12.2,Entregado,3.0,2021-01-07,1
71460,123128,20210115,2021-01-16,1961,13,12,25,2.54,1.32,63.5,33.0,30.5,Entregado,1.0,2021-01-15,1
71461,123128,20210115,2021-01-16,1961,13,28,46,1.22,0.68,56.12,31.28,24.84,Entregado,1.0,2021-01-15,1
71462,123128,20210115,2021-01-16,1961,13,10,13,2.73,1.51,35.49,19.63,15.86,Entregado,1.0,2021-01-15,1
71463,123129,20220505,2022-05-06,1823,9,4,11,2.04,1.15,22.44,12.65,9.79,Entregado,1.0,2022-05-05,5
71464,123129,20220505,2022-05-06,1823,9,14,10,2.97,1.79,29.7,17.9,11.8,Entregado,1.0,2022-05-05,5
71465,123129,20220505,2022-05-06,1823,9,11,12,3.07,1.49,36.84,17.88,18.96,Entregado,1.0,2022-05-05,5
71466,123130,20220502,2022-05-05,1178,17,11,11,3.07,1.49,33.77,16.39,17.38,Entregado,3.0,2022-05-02,5
71467,123130,20220502,2022-05-05,1178,17,24,12,3.67,2.07,44.04,24.84,19.2,Entregado,3.0,2022-05-02,5
71468,123130,20220502,2022-05-05,1178,17,2,2,1.88,0.92,3.76,1.84,1.92,Entregado,3.0,2022-05-02,5
71469,123131,20230419,2023-04-21,925,15,1,2,2.27,1.15,4.54,2.3,2.24,Entregado,2.0,2023-04-19,4
71470,123131,20230419,2023-04-21,925,15,21,4,3.52,1.44,14.08,5.76,8.32,Entregado,2.0,2023-04-19,4
71471,123132,20231207,2023-12-08,1661,13,27,8,2.28,0.94,18.24,7.52,10.72,Entregado,1.0,2023-12-07,12
71472,123132,20231207,2023-12-08,1661,13,25,12,3.77,2.3,45.24,27.6,17.64,Entregado,1.0,2023-12-07,12
71473,123132,20231207,2023-12-08,1661,13,18,6,3.38,1.58,20.28,9.48,10.8,Entregado,1.0,2023-12-07,12
71474,123132,20231207,2023-12-08,1661,13,22,5,5.89,2.57,29.45,12.85,16.6,Entregado,1.0,2023-12-07,12
71475,123132,20231207,2023-12-08,1661,13,23,2,5.17,2.71,10.34,5.42,4.92,Entregado,1.0,2023-12-07,12
71476,123133,20250116,2025-01-17,1184,9,9,12,4.51,1.63,54.12,19.56,34.56,Entregado,1.0,2025-01-16,1
71477,123134,20250121,2025-01-22,962,16,11,5,3.07,1.49,15.35,7.45,7.9,Entregado,1.0,2025-01-21,1
71478,123134,20250121,2025-01-22,962,16,8,4,4.1,2.41,16.4,9.64,6.76,Entregado,1.0,2025-01-21,1
71479,123135,20240611,2024-06-14,1541,15,3,11,2.51,0.94,27.61,10.34,17.27,Entregado,3.0,2024-06-11,6
71480,123135,20240611,2024-06-14,1541,15,2,3,1.88,0.92,5.64,2.76,2.88,Entregado,3.0,2024-06-11,6
71481,123135,20240611,2024-06-14,1541,15,6,2,5.2,2.27,10.4,4.54,5.86,Entregado,3.0,2024-06-11,6
71482,123136,20250305,2025-03-07,308,11,2,2,1.88,0.92,3.76,1.84,1.92,Entregado,2.0,2025-03-05,3
71483,123136,20250305,2025-03-07,308,11,12,5,2.54,1.32,12.7,6.6,6.1,Entregado,2.0,2025-03-05,3
71484,123136,20250305,2025-03-07,308,11,6,8,5.2,2.27,41.6,18.16,23.44,Entregado,2.0,2025-03-05,3
71485,123137,20220114,2022-01-17,1914,9,8,7,4.1,2.41,28.7,16.87,11.83,Entregado,3.0,2022-01-14,1
71486,123137,20220114,2022-01-17,1914,9,17,7,2.85,1.2,19.95,8.4,11.55,Entregado,3.0,2022-01-14,1
71487,123137,20220114,2022-01-17,1914,9,15,11,4.1,1.66,45.1,18.26,26.84,Entregado,3.0,2022-01-14,1
71488,123138,20240110,2024-01-13,1516,15,6,4,5.2,2.27,20.8,9.08,11.72,Entregado,3.0,2024-01-10,1
71489,123138,20240110,2024-01-13,1516,15,7,14,4.06,2.33,56.84,32.62,24.22,Entregado,3.0,2024-01-10,1
71490,123138,20240110,2024-01-13,1516,15,25,14,3.77,2.3,52.78,32.2,20.58,Entregado,3.0,2024-01-10,1
71491,123139,20231128,2023-11-30,426,14,2,20,1.88,0.92,37.6,18.4,19.2,Entregado,2.0,2023-11-28,11
71492,123139,20231128,2023-11-30,426,14,28,35,1.22,0.68,42.7,23.8,18.9,Entregado,2.0,2023-11-28,11
71493,123140,20220105,2022-01-07,1001,10,7,9,4.06,2.33,36.54,20.97,15.57,Entregado,2.0,2022-01-05,1
71494,123140,20220105,2022-01-07,1001,10,20,9,2.98,1.26,26.82,11.34,15.48,Entregado,2.0,2022-01-05,1
71495,123141,20250220,2025-02-21,733,17,21,8,3.52,1.44,28.16,11.52,16.64,Entregado,1.0,2025-02-20,2
71496,123141,20250220,2025-02-21,733,17,7,19,4.06,2.33,77.14,44.27,32.87,Entregado,1.0,2025-02-20,2
71497,123141,20250220,2025-02-21,733,17,22,19,5.89,2.57,111.91,48.83,63.08,Entregado,1.0,2025-02-20,2
71498,123142,20211025,2021-10-28,945,8,11,4,3.07,1.49,12.28,5.96,6.32,Entregado,3.0,2021-10-25,10
71499,123142,20211025,2021-10-28,945,8,9,6,4.51,1.63,27.06,9.78,17.28,Entregado,3.0,2021-10-25,10
71500,123143,20250429,2025-05-02,559,14,9,3,4.51,1.63,13.53,4.89,8.64,Entregado,3.0,2025-04-29,4
71501,123143,20250429,2025-05-02,559,14,3,7,2.51,0.94,17.57,6.58,10.99,Entregado,3.0,2025-04-29,4
71502,123144,20241217,2024-12-20,88,11,23,11,5.17,2.71,56.87,29.81,27.06,Entregado,3.0,2024-12-17,12
71503,123144,20241217,2024-12-20,88,11,9,8,4.51,1.63,36.08,13.04,23.04,Entregado,3.0,2024-12-17,12
71504,123144,20241217,2024-12-20,88,11,24,2,3.67,2.07,7.34,4.14,3.2,Entregado,3.0,2024-12-17,12
71505,123145,20211011,2021-10-12,589,15,18,6,3.38,1.58,20.28,9.48,10.8,Entregado,1.0,2021-10-11,10
71506,123145,20211011,2021-10-12,589,15,19,4,2.13,1.26,8.52,5.04,3.48,Entregado,1.0,2021-10-11,10
71507,123145,20211011,2021-10-12,589,15,16,3,2.1,0.81,6.3,2.43,3.87,Entregado,1.0,2021-10-11,10
71508,123146,20241211,2024-12-13,234,8,4,6,2.04,1.15,12.24,6.9,5.34,Entregado,2.0,2024-12-11,12
71509,123146,20241211,2024-12-13,234,8,8,10,4.1,2.41,41.0,24.1,16.9,Entregado,2.0,2024-12-11,12
71510,123146,20241211,2024-12-13,234,8,22,10,5.89,2.57,58.9,25.7,33.2,Entregado,2.0,2024-12-11,12
71511,123146,20241211,2024-12-13,234,8,14,2,2.97,1.79,5.94,3.58,2.36,Entregado,2.0,2024-12-11,12
71512,123146,20241211,2024-12-13,234,8,6,6,5.2,2.27,31.2,13.62,17.58,Entregado,2.0,2024-12-11,12
71513,123146,20241211,2024-12-13,234,8,2,11,1.88,0.92,20.68,10.12,10.56,Entregado,2.0,2024-12-11,12
71514,123147,20220317,2022-03-21,1887,15,12,6,2.54,1.32,15.24,7.92,7.32,Incidencia,4.0,2022-03-17,3
71515,123147,20220317,2022-03-21,1887,15,28,9,1.22,0.68,10.98,6.12,4.86,Incidencia,4.0,2022-03-17,3
